Year,Month,DateColumn,Class,SKU,Customer,Total Gross Sales $$,Total Rejections $$,Total NET Sales ($)
2023,January,44949,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",699.2,,699.2
2023,January,44949,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,525.84,,525.84
2023,January,44949,Organic Garden SAS,Chives,Soli Organic Inc - DENVER,262.92,,262.92
2023,January,44949,Organic Garden SAS,Chives,Coosemans DC Inc,156.8,,156.8
2023,January,44949,Organic Garden SAS,Rosemary,Soli Organic Inc - DENVER,331.92,,331.92
2023,January,44949,Organic Garden SAS,Rosemary,Coosemans DC Inc,387,193.5,193.5
2023,January,44949,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,221.28,,221.28
2023,January,44949,Organic Garden SAS,Thyme,Soli Organic Inc - DENVER,295.04,,295.04
2023,January,44949,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.6,,321.6
2023,January,44949,Organic Garden SAS,Bay leaf,Coosemans DC Inc,300,,300
2023,January,44949,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,183.12,,183.12
2023,January,44949,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,183.12,,183.12
2023,January,44949,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,183.12,,183.12
2023,January,44949,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,131.04,9.36,121.68
2023,January,44949,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,131.04,,131.04
2023,January,44949,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,131.04,,131.04
2023,January,44949,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,964.04,50.08,913.96
2023,January,44949,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,350.56,,350.56
2023,January,44949,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,964.04,93.9,870.14
2023,January,44949,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - VIRGINIA,207.45,,207.45
2023,January,44949,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,414.9,,414.9
2023,January,44949,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,138.3,,138.3
2023,January,44949,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,176.82,67.36,109.46
2023,January,44949,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,January,44949,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,January,44949,(blank),Logistics,Soli Organic Inc - DENVER,180,,180
2023,January,44949,(blank),Logistics,Soli Organic Inc - PHOENIX,180,,180
2023,January,44949,(blank),Logistics,Coosemans DC Inc,0,,0
2023,January,44951,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,1802.25,,1802.25
2023,January,44951,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,4272,685.3,3586.7
2023,January,44951,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - DENVER,4472.25,,4472.25
2023,January,44951,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - PHOENIX,3471,,3471
2023,January,44951,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,133.5,,133.5
2023,January,44951,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,9011.25,1802.25,7209
2023,January,44951,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,4205.25,,4205.25
2023,January,44951,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,10146,1624.25,8521.75
2023,January,44951,Eshkol Premium SAS,Mint,Soli Organic Inc - VIRGINIA,124.6,,124.6
2023,January,44951,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,311.5,142.4,169.1
2023,January,44951,Eshkol Premium SAS,Tarragon,Soli Organic Inc - ATLANTA,141.75,,141.75
2023,January,44951,Eshkol Premium SAS,Chives,Soli Organic Inc - VIRGINIA,381,,381
2023,January,44951,Eshkol Premium SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,73.5,,73.5
2023,January,44951,Eshkol Premium SAS,Oregano,Soli Organic Inc - ATLANTA,73.5,,73.5
2023,January,44951,Eshkol Premium SAS,Rosemary,Soli Organic Inc - VIRGINIA,211.5,,211.5
2023,January,44951,Eshkol Premium SAS,Rosemary,Soli Organic Inc - ATLANTA,141,,141
2023,January,44951,Eshkol Premium SAS,Thyme,Soli Organic Inc - VIRGINIA,70.5,,70.5
2023,January,44951,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,282,,282
2023,January,44951,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60,,60
2023,January,44951,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,427.2,8.9,418.3
2023,January,44951,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,854.4,,854.4
2023,January,44951,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,629.28,,629.28
2023,January,44951,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,640.8,,640.8
2023,January,44951,Organic Garden SAS,Mint,Herbal House Quality Gardens INC,600,,600
2023,January,44951,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,1333.5,133.35,1200.15
2023,January,44951,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,88.9,,88.9
2023,January,44951,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,338.4,,338.4
2023,January,44951,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,249.48,,249.48
2023,January,44951,Organic Garden SAS,Rosemary,Soli Organic Inc - DENVER,169.2,,169.2
2023,January,44951,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,300.8,,300.8
2023,January,44951,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,225.6,,225.6
2023,January,44951,Organic Garden SAS,Bay leaf,Soli Organic Inc - INDIANAPOLIS,147,,147
2023,January,44951,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.6,,321.6
2023,January,44951,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,623,62.3,560.7
2023,January,44951,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,132.3,9.45,122.85
2023,January,44951,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.3,,132.3
2023,January,44951,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.3,,132.3
2023,January,44951,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1511.3,,1511.3
2023,January,44951,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1333.5,203.2,1130.3
2023,January,44951,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,352.5,,352.5
2023,January,44951,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - DENVER,141,,141
2023,January,44951,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,120.4,12.9,107.5
2023,January,44951,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,January,44951,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,January,44951,(blank),Logistics,Soli Organic Inc - DENVER,150,,150
2023,January,44951,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,1802.25,289.25,1513
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,1602,,1602
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,2269.5,453.9,1815.6
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - RICE,2202.75,,2202.75
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Basil,Coosemans DC Inc,120,,120
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,66.75,8.9,57.85
2023,January,44953,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - RICE,66.75,,66.75
2023,January,44953,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,2603.25,493.95,2109.3
2023,January,44953,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,2202.75,,2202.75
2023,January,44953,Basil Farm SAS,Basil,Coosemans DC Inc,2880,1500,1380
2023,January,44953,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,311.5,,311.5
2023,January,44953,Eshkol Premium SAS,Tarragon,Coosemans DC Inc,123.75,,123.75
2023,January,44953,Eshkol Premium SAS,Chives,Soli Organic Inc - VIRGINIA,95.25,,95.25
2023,January,44953,Eshkol Premium SAS,Chives,Soli Organic Inc - RICE,285.75,,285.75
2023,January,44953,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69,,69
2023,January,44953,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,70.5,,70.5
2023,January,44953,Eshkol Premium SAS,Rosemary,Soli Organic Inc - RICE,282,,282
2023,January,44953,Eshkol Premium SAS,Thyme,Coosemans DC Inc,322.5,,322.5
2023,January,44953,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - INDIANAPOLIS,1350,,1350
2023,January,44953,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - ATLANTA,675,,675
2023,January,44953,Garland LLC:JCH Organic SAC,Ginger,Soli Organic Inc - RICE,472.5,,472.5
2023,January,44953,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - ATLANTA,750,,750
2023,January,44953,Garland LLC:S.A.T. Montealbo,Garlic,Soli Organic Inc - RICE,75,,75
2023,January,44953,HLB Specialties LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60,,60
2023,January,44953,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - INDIANAPOLIS,996.8,,996.8
2023,January,44953,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - VIRGINIA,934.5,,934.5
2023,January,44953,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - ATLANTA,1059.1,,1059.1
2023,January,44953,Inversiones Agricola Tocota SAS,Mint,Soli Organic Inc - RICE,1121.4,,1121.4
2023,January,44953,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,676.8,,676.8
2023,January,44953,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - VIRGINIA,676.8,,676.8
2023,January,44953,Inversiones Agricola Tocota SAS,Thyme,Soli Organic Inc - ATLANTA,601.6,,601.6
2023,January,44953,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - INDIANAPOLIS,940.8,,940.8
2023,January,44953,Jorge Oswaldo Flores Predio Alcaparro,Bay leaf,Soli Organic Inc - VIRGINIA,441,,441
2023,January,44953,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1038.49,,1038.49
2023,January,44953,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",1387.27,,1387.27
2023,January,44953,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",1969.99,,1969.99
2023,January,44953,Organic Garden SAS,Logistics,"MD’Ottavio Produce, Inc.",20,,20
2023,January,44953,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,71.2,,71.2
2023,January,44953,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,559.36,,559.36
2023,January,44953,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,213.6,,213.6
2023,January,44953,Organic Garden SAS,Mint,Coosemans DC Inc,576,,576
2023,January,44953,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",769.12,,769.12
2023,January,44953,Organic Garden SAS,Chives,Soli Organic Inc - VIRGINIA,355.6,,355.6
2023,January,44953,Organic Garden SAS,Chives,Coosemans DC Inc,548.8,,548.8
2023,January,44953,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,253.8,,253.8
2023,January,44953,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,332.64,,332.64
2023,January,44953,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,338.4,,338.4
2023,January,44953,Organic Garden SAS,Rosemary,Coosemans DC Inc,464.4,,464.4
2023,January,44953,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,376,,376
2023,January,44953,Organic Garden SAS,Thyme,Soli Organic Inc - VIRGINIA,150.4,,150.4
2023,January,44953,Organic Garden SAS,Thyme,Soli Organic Inc - RICE,225.6,,225.6
2023,January,44953,Organic Garden SAS,Bay leaf,Soli Organic Inc - INDIANAPOLIS,441,,441
2023,January,44953,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.6,,321.6
2023,January,44953,Organic Garden SAS,Bay leaf,Coosemans DC Inc,300,,300
2023,January,44953,Organic Garden SAS,Marjoram,Soli Organic Inc - INDIANAPOLIS,148.5,14.85,133.65
2023,January,44953,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,685.3,,685.3
2023,January,44953,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,132.3,9.45,122.85
2023,January,44953,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.3,,132.3
2023,January,44953,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.3,,132.3
2023,January,44953,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,1066.8,50.8,1016
2023,January,44953,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,711.2,,711.2
2023,January,44953,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,977.9,,977.9
2023,January,44953,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,211.5,,211.5
2023,January,44953,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,493.5,,493.5
2023,January,44953,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,352.5,89.3,263.2
2023,January,44953,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,120.4,12.9,107.5
2023,January,44953,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,January,44953,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,January,44953,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,January,44953,(blank),Logistics,Soli Organic Inc - RICE,0,,0
2023,January,44953,(blank),Logistics,Coosemans DC Inc,0,,0
2023,January,44953,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,1890,,1890
2023,January,44954,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,5273.25,1633.15,3640.1
2023,January,44954,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,3604.5,720.9,2883.6
2023,January,44954,Basil Farm SAS,Basil,Soli Organic Inc - RICE,3204,,3204
2023,January,44954,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,January,44954,(blank),Logistics,Soli Organic Inc - RICE,0,,0
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,2670,881.1,1788.9
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,801,178,623
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,3871.5,1357.25,2514.25
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Basil,Coosemans DC Inc,120,,120
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Logistics,Goodness Gardens Inc - NEW YORK,0,,0
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Logistics,Coosemans DC Inc,0,,0
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,66.75,26.7,40.05
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,133.5,53.4,80.1
2023,January,44956,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - DENVER,66.75,,66.75
2023,January,44956,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3471,694.2,2776.8
2023,January,44956,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1668.75,418.3,1250.45
2023,January,44956,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,4672.5,1401.75,3270.75
2023,January,44956,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,2336.25,,2336.25
2023,January,44956,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,1335,,1335
2023,January,44956,Basil Farm SAS,Basil,Coosemans DC Inc,2880,1500,1380
2023,January,44956,Eshkol Premium SAS,Mint,Soli Organic Inc - ATLANTA,311.5,,311.5
2023,January,44956,Eshkol Premium SAS,Tarragon,Coosemans DC Inc,123.75,,123.75
2023,January,44956,Eshkol Premium SAS,Chives,Soli Organic Inc - INDIANAPOLIS,285.75,,285.75
2023,January,44956,Eshkol Premium SAS,Oregano,Coosemans DC Inc,69,,69
2023,January,44956,Eshkol Premium SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,352.5,37.6,314.9
2023,January,44956,Eshkol Premium SAS,Thyme,Soli Organic Inc - ATLANTA,70.5,,70.5
2023,January,44956,Eshkol Premium SAS,Thyme,Coosemans DC Inc,258,,258
2023,January,44956,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,60,,60
2023,January,44956,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",1288.82,,1288.82
2023,January,44956,La Corsaria SAS-Handling:MD'Ottavio Produce Inc,Handling,"La Corsaria, SAS",909.09,,909.09
2023,January,44956,La Corsaria SAS-Handling:Vega Produce LLC,Handling,"La Corsaria, SAS",1309.11,,1309.11
2023,January,44956,MD Investments SAS,Rosemary,Soli Organic Inc - VIRGINIA,1203.2,,1203.2
2023,January,44956,MD Investments SAS,Rosemary,Goodness Gardens Inc - FLORIDA,215.52,,215.52
2023,January,44956,MD Investments SAS,Rosemary,Goodness Gardens Inc - NEW YORK,295.68,,295.68
2023,January,44956,MD Investments SAS,Rosemary,Soli Organic Inc - ATLANTA,977.6,,977.6
2023,January,44956,Organic Garden SAS,Logistics,"MD’Ottavio Produce, Inc.",20,,20
2023,January,44956,Organic Garden SAS,Mint,Goodness Gardens Inc - FLORIDA,274.56,,274.56
2023,January,44956,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,279.68,,279.68
2023,January,44956,Organic Garden SAS,Mint,Coosemans DC Inc,576,176,400
2023,January,44956,Organic Garden SAS,Mint,"MD’Ottavio Produce, Inc.",769.12,,769.12
2023,January,44956,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,177.8,25.4,152.4
2023,January,44956,Organic Garden SAS,Chives,Coosemans DC Inc,548.8,324.8,224
2023,January,44956,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,84.6,,84.6
2023,January,44956,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,300.8,,300.8
2023,January,44956,Organic Garden SAS,Thyme,Goodness Gardens Inc - FLORIDA,215.52,,215.52
2023,January,44956,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - FLORIDA,309,,309
2023,January,44956,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,482.4,,482.4
2023,January,44956,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,882,,882
2023,January,44956,Organic Garden SAS,Bay leaf,Soli Organic Inc - DENVER,441,,441
2023,January,44956,Organic Garden SAS,Bay leaf,Coosemans DC Inc,150,,150
2023,January,44956,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - INDIANAPOLIS,373.8,57.85,315.95
2023,January,44956,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,373.8,75.65,298.15
2023,January,44956,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - DENVER,186.9,,186.9
2023,January,44956,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,132.3,28.35,103.95
2023,January,44956,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.3,28.35,103.95
2023,January,44956,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.3,,132.3
2023,January,44956,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - INDIANAPOLIS,88.9,,88.9
2023,January,44956,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,800.1,146.05,654.05
2023,January,44956,Suaga Organic Herbs SAS,Chives,Goodness Gardens Inc - FLORIDA,503.16,,503.16
2023,January,44956,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1155.7,209.55,946.15
2023,January,44956,Suaga Organic Herbs SAS,Rosemary,Soli Organic Inc - VIRGINIA,211.5,42.3,169.2
2023,January,44956,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,141,,141
2023,January,44956,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - ATLANTA,211.5,,211.5
2023,January,44956,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - DENVER,70.5,,70.5
2023,January,44956,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,January,44956,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,January,44956,(blank),Logistics,Soli Organic Inc - DENVER,150,,150
2023,January,44956,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,January,44956,(blank),Cross-docking,Soli Organic Inc - VIRGINIA,735,,735
2023,January,44957,La Corsaria SAS-Handling:Cold Chain Imports Inc,Handling,"La Corsaria, SAS",0,,0
2023,January,44957,La Corsaria SAS-Handling:KLP Specialties Inc,Handling,"La Corsaria, SAS",0,,0
2023,January,44957,(blank),Handling,"La Corsaria, SAS",0,,0
2023,February,44958,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,1335,400.5,934.5
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3804.75,760.95,3043.8
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,4205.25,841.05,3364.2
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,8877.75,1686.55,7191.2
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - DENVER,1802.25,89,1713.25
2023,February,44958,Basil Farm SAS,Basil,Soli Organic Inc - PHOENIX,1335,,1335
2023,February,44958,Garland LLC:JCH Organic SAC,Ginger,Goodness Gardens Inc - NEW YORK,30,,30
2023,February,44958,Organic Garden SAS,Mint,Soli Organic Inc - INDIANAPOLIS,996.8,151.3,845.5
2023,February,44958,Organic Garden SAS,Mint,Soli Organic Inc - VIRGINIA,213.6,,213.6
2023,February,44958,Organic Garden SAS,Mint,Goodness Gardens Inc - NEW YORK,279.68,,279.68
2023,February,44958,Organic Garden SAS,Mint,Soli Organic Inc - ATLANTA,498.4,71.2,427.2
2023,February,44958,Organic Garden SAS,Chives,Soli Organic Inc - INDIANAPOLIS,977.9,50.8,927.1
2023,February,44958,Organic Garden SAS,Oregano,Soli Organic Inc - INDIANAPOLIS,220.5,,220.5
2023,February,44958,Organic Garden SAS,Oregano,Soli Organic Inc - ATLANTA,147,,147
2023,February,44958,Organic Garden SAS,Rosemary,Soli Organic Inc - INDIANAPOLIS,169.2,,169.2
2023,February,44958,Organic Garden SAS,Rosemary,Soli Organic Inc - VIRGINIA,338.4,,338.4
2023,February,44958,Organic Garden SAS,Rosemary,Goodness Gardens Inc - NEW YORK,249.48,,249.48
2023,February,44958,Organic Garden SAS,Rosemary,Soli Organic Inc - ATLANTA,169.2,,169.2
2023,February,44958,Organic Garden SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,150.4,,150.4
2023,February,44958,Organic Garden SAS,Thyme,Soli Organic Inc - ATLANTA,376,,376
2023,February,44958,Organic Garden SAS,Bay leaf,Soli Organic Inc - VIRGINIA,1911,,1911
2023,February,44958,Organic Garden SAS,Bay leaf,Goodness Gardens Inc - NEW YORK,321.6,,321.6
2023,February,44958,Organic Garden SAS,Bay leaf,Soli Organic Inc - ATLANTA,882,,882
2023,February,44958,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - VIRGINIA,560.7,,560.7
2023,February,44958,Suaga Organic Herbs SAS,Mint,Soli Organic Inc - ATLANTA,124.6,,124.6
2023,February,44958,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - INDIANAPOLIS,132.3,,132.3
2023,February,44958,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - VIRGINIA,132.3,,132.3
2023,February,44958,Suaga Organic Herbs SAS,Tarragon,Soli Organic Inc - ATLANTA,132.3,,132.3
2023,February,44958,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - VIRGINIA,1244.6,,1244.6
2023,February,44958,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - ATLANTA,1333.5,,1333.5
2023,February,44958,Suaga Organic Herbs SAS,Chives,Soli Organic Inc - DENVER,88.9,,88.9
2023,February,44958,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - INDIANAPOLIS,70.5,,70.5
2023,February,44958,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - VIRGINIA,282,,282
2023,February,44958,Suaga Organic Herbs SAS,Thyme,Soli Organic Inc - DENVER,282,,282
2023,February,44958,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - INDIANAPOLIS,68.6,,68.6
2023,February,44958,Suaga Organic Herbs SAS,Italian Oregano,Soli Organic Inc - DENVER,68.6,,68.6
2023,February,44958,Suaga Organic Herbs SAS,Parsley,Soli Organic Inc - INDIANAPOLIS,180.6,17.2,163.4
2023,February,44958,(blank),Logistics,Soli Organic Inc - INDIANAPOLIS,0,,0
2023,February,44958,(blank),Logistics,Soli Organic Inc - VIRGINIA,0,,0
2023,February,44958,(blank),Logistics,Goodness Gardens Inc - NEW YORK,0,,0
2023,February,44958,(blank),Logistics,Soli Organic Inc - DENVER,150,,150
2023,February,44958,(blank),Logistics,Soli Organic Inc - PHOENIX,150,,150
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - INDIANAPOLIS,1068,213.6,854.4
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - VIRGINIA,1068,298.15,769.85
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Basil,Soli Organic Inc - ATLANTA,1201.5,218.05,983.45
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - INDIANAPOLIS,133.5,48.95,84.55
2023,February,44960,Agroindustrias el Molino de la Costa SAS,Thai Basil,Soli Organic Inc - ATLANTA,133.5,,133.5
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - INDIANAPOLIS,3337.5,436.1,2901.4
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - VIRGINIA,1602,289.25,1312.75
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - ATLANTA,6408,1281.6,5126.4
2023,February,44960,Basil Farm SAS,Basil,Soli Organic Inc - RICE,5340,267,5073
